x,y,z
83002,95237,26029
21782,48492,60627
81744,33910,14448
12945,78457,87161
76514,75195,76832
5054,46317,85099
52569,43385,80960
36048,27124,4173
94231,78801,12944
45444,53589,88854
32698,38833,97716
21457,76659,84089
86669,85658,79018
85149,12210,30880
28009,66080,77835
93692,22139,20873
85066,99055,52777
32147,99421,85830
75478,79182,58789
59888,21448,810
63603,54473,31673
49460,15220,88008
71380,28621,99993
49161,69914,22762
34939,59803,88478
58069,78946,81593
65689,75261,19173
26021,23583,87379
35863,38774,33409
91767,64186,25555
42412,89007,56494
17471,34918,65649
94946,36076,60853
37643,65860,4840
92813,13941,77903
1022,37800,63776
64873,67856,45648
44988,33898,44582
78399,12072,17555
89652,62785,37927
96801,79908,74918
41432,53856,31439
81445,81406,32801
82265,89979,99006
18654,51930,29261
65358,41087,44225
70363,64047,4939
42611,71951,54733
3035,74339,28429
40056,55328,3601
99595,6764,11787
100000,4616,67726
5017,5242,81304
37570,74349,56077
33022,28193,85328
71644,60903,15432
54129,64290,18263
96201,99437,65271
42386,75253,63233
32571,43469,52848
78021,46445,34851
16061,27104,81727
60695,75950,23760
91348,83272,95942
55928,54362,72217
73467,79706,88581
78665,9444,45377
35150,16242,76817
78982,39678,18073
25661,33226,57603
92810,89052,73163
97922,52651,35716
41431,72528,37048
55192,3299,37473
90280,86600,24333
69526,48300,60101
27072,11920,82830
54424,35871,37840
31738,63672,71045
77843,78578,72202
43157,4872,62729
78267,51967,35431
33258,32163,54457
72994,28838,63423
61676,4005,16196
28631,44966,69124
77363,76801,69396
57589,52815,98315
39302,55462,74901
5042,40309,75656
27725,64303,88471
8562,39156,3992
91409,58707,74703
76697,37115,49240
55301,93637,41600
69221,85801,44751
38108,8030,48207
27772,39767,66618
32441,9759,62839
62669,78183,2094
77336,93232,62974
21121,35812,91290
16937,28690,64696
28753,19387,71181
42411,84867,57209
59722,86739,25134
42700,13844,57866
1417,2903,31419
22776,48321,87765
78768,7389,96962
74619,18647,31619
33639,6250,54093
95270,30184,95967
19000,11710,61553
3282,94539,37474
35537,54731,20237
23008,23967,9843
60788,3859,51938
13032,75116,48473
42409,3033,88378
92418,82234,62442
71795,9033,29566
15116,49288,71271
30974,79876,55205
25975,43484,43658
88439,52929,17385
23474,42236,93267
92762,63323,15903
16416,52953,17332
36237,17293,70023
63020,54919,10419
85465,59957,56576
19149,47358,40402
6071,75919,78323
34602,57766,97674
15063,41236,44317
61128,80106,95236
71229,65627,26022
18705,62514,21447
33195,92849,34978
62645,30960,81718
35308,3839,32741
75087,13351,44670
95812,25563,58743
24864,1460,36689
52059,42671,9196
54494,21731,70623
38756,78531,67903
58330,7068,54194
38192,27522,92575
23767,78568,15541
95112,76963,71899
23782,29626,30673
84817,26574,82666
30445,64118,51524
45107,58440,99742
58374,84696,58861
67990,64143,66144
25302,90460,86842
48942,13055,37356
34253,58450,17633
32211,76645,36591
59284,69797,83411
98169,63677,59668
38535,99610,50598
91511,56697,15722
40898,90871,14314
15338,76669,80272
53277,49476,11088
50559,15175,60016
93078,46165,34786
39766,63964,31632
47140,52110,41913
96648,6104,53272
21165,89693,59716
95005,82616,5555
15087,8680,86023
6734,38261,36811
58322,65349,56664
59459,24431,408
85243,36600,75446
72425,89082,11390
72659,92571,76990
61247,96738,29730
4994,13495,9090
27883,54474,61925
22607,57865,93248
27206,51305,67679
19645,89282,66172
26973,56296,31631
12505,12133,74984
18248,17274,84927
58364,67559,4899
53670,46294,94872
29944,22678,52386
61681,25158,94923
18721,61993,2723
33431,99874,66508
54609,77778,92297
41691,10323,17390
61390,29464,46768
34227,48167,76637
95930,41493,40794
94075,15864,36436
80607,878,97921
5433,61526,38971
55920,84321,25078
28733,94119,59171
70311,75383,21869
22835,83514,78542
46260,38886,88012
42923,9626,28580
10097,43748,56552
11927,6032,52687
90328,87724,52821
53733,79101,90677
68073,71958,69262
76840,74561,92403
96814,31742,78903
50406,77231,2964
78452,65857,25684
71241,68136,44873
36512,61346,66345
76338,31009,47973
71576,11716,20272
8062,69799,82611
86598,87651,41658
79780,29101,58210
90638,95114,78033
1100,81752,87082
68190,87117,68111
65761,99746,27581
46389,1928,85666
25307,89752,43181
62845,49005,49634
57251,80940,61036
86928,27492,21439
88491,55470,90632
1787,84197,25554
72977,48963,60909
13178,9572,13366
56714,76377,27209
68257,1059,92259
37433,2180,62057
30610,4314,51070
56181,45908,10796
76620,3451,15785
3570,61427,2028
67279,96047,40800
20097,23236,25381
91276,95464,85400
77278,68495,23143
69948,61269,4640
89734,37453,50401
87127,73820,82886
90057,46464,30575
39000,48131,52880
11639,20859,7841
63511,36968,78407
55370,24670,12949
63776,35286,49310
97657,61389,53679
77245,17429,30681
70184,7135,31237
17250,32503,64685
60283,84471,58740
3823,31952,30675
90537,30191,79259
86971,67005,91882
40433,313,80986
98234,65042,71488
93135,8998,41544
73028,67303,47816
67600,86892,50171
25726,82004,2551
9512,72598,262
24695,40994,96252
77633,15045,14503
71319,48899,36401
82117,54669,17189
27935,54978,71338
27746,93152,79554
97223,66653,77337
18561,76527,85005
10412,84807,57336
21686,99312,50821
69638,30905,52394
94659,44107,64020
94785,18611,4368
93717,43812,61158
5263,28937,33530
35360,1496,78142
88189,91730,12937
36520,23005,68432
5353,93817,94084
20379,16548,30508
32411,98918,18417
83645,33648,34077
50657,36946,25303
25226,21563,53118
18603,56129,70380
17968,11305,39662
68605,22507,83876
98660,26444,74030
90541,55218,62044
15946,36117,37942
98993,18565,73790
8658,96672,77539
88083,98166,77281
84645,28869,50184
63464,23744,16903
70978,80081,39259
80975,64148,77111
86136,35761,72063
66907,70330,73890
29344,29505,41949
18998,89513,15354
47055,58594,63821
43312,41641,92812
15711,45729,58240
44127,22037,15983
63641,4704,75809
29102,60494,27943
6352,2155,22776
75455,91008,59839
55546,27819,90778
87593,69516,9315
78064,12252,49195
83188,62887,98217
65543,45725,9898
63022,8222,36948
87680,62770,45122
69245,447,28313
30339,78695,20579
54171,50220,56314
19890,54717,86086
11910,6513,54449
62941,26626,51046
11248,87068,34372
5337,99641,76045
98249,72311,61423
90194,14901,78119
70456,35552,57763
3677,85429,79053
96230,51401,24551
73903,82124,99192
9567,10029,21317
46507,50130,187
78276,13011,49224
21947,71004,67157
83865,27034,343
68213,62365,50156
35810,34796,98463
78436,1192,15516
37507,57087,11072
14137,24627,8667
58889,21677,35513
82879,26825,20497
27017,16452,4327
70866,36418,5
76824,85017,77758
87097,95285,38627
63070,75278,40867
45779,55722,76818
45032,41050,16716
65117,21989,72539
7535,66799,53155
61733,19597,78662
18114,19343,171
1854,29043,9356
61378,59253,97063
59392,2656,75077
22989,44864,25664
93097,18272,83935
14398,44328,64026
93981,42258,87429
31982,68756,39963
37390,95840,38346
15623,45281,18850
88927,62372,2852
70735,95139,72342
7945,55524,51608
33955,23741,57674
39565,84048,57093
51528,23433,24742
48117,72070,98903
9528,26813,76787
32798,78178,9242
96317,87039,38621
62286,84879,2191
50677,40390,27605
38927,24388,82396
55652,76796,92544
26073,58174,48058
79913,67408,59279
6437,98683,47002
95378,16746,23878
13143,50208,23537
86324,59432,682
98354,21759,58582
5908,49342,17377
76660,87359,55052
43061,64166,50423
60178,89725,53337
3003,67799,92688
14259,35121,67646
86142,28787,3559
61280,31664,69941
65189,49762,72866
13284,10309,34525
91703,22302,29428
77577,93795,60614
89277,9312,21829
68228,18113,35329
88223,73934,56275
36736,5047,91284
1338,48778,73679
25938,56109,62107
24272,95771,57586
54563,14097,86156
53077,26470,21068
71473,43778,15003
98425,46627,10483
48900,81803,99817
54048,19570,54643
71886,45980,63286
16055,23762,18669
72109,65962,58033
14800,61817,56299
89121,72103,73447
30795,68895,85687
43259,38855,24656
24140,53679,13717
65356,95805,85873
35620,71549,92497
24700,6569,41979
10173,63809,81715
66497,37204,35361
49406,75805,58375
92953,8104,53725
76419,94953,10218
3802,6179,26998
64829,92763,9912
12680,71170,37816
90529,12455,24952
3724,35953,51505
75115,86463,32511
17424,27187,32414
98042,84325,15015
76713,89404,2666
19560,41347,37050
70485,46589,34847
10777,51931,52560
88604,46230,59278
64990,13655,55494
97193,5083,55295
41600,74564,28884
47905,30315,69342
86993,34353,52604
45449,39662,31246
39806,54985,79590
28215,89897,28215
20870,21689,75067
63358,38220,93173
95144,75553,32124
74548,90014,50076
83475,4309,75450
35988,4708,41256
47103,91738,49895
82004,77959,90276
53117,34220,69239
38636,26258,83331
96825,92215,23916
47208,48408,31995
42883,72711,25294
69171,21436,59898
18568,14536,50585
91625,6026,6862
37465,71086,85765
87514,93251,76403
87788,49597,54579
97926,40150,57306
56845,92718,41606
74140,32076,77290
70282,67798,94132
52973,42800,73269
60757,80324,56301
15048,6975,8031
79636,87827,57501
91814,55195,38885
26682,15262,77624
74063,94776,68925
31658,33875,39701
84911,94360,7682
76480,79892,15412
4788,67415,74563
11254,26164,26074
72208,88785,15586
43344,76117,67269
50435,33091,27284
64223,29814,7980
68138,56277,43753
48149,28234,78489
82729,84903,73150
41091,99246,27258
1849,19509,63106
10028,60801,55011
4975,11026,31440
94443,18100,81641
32711,14173,8071
69054,37733,27225
72410,90648,75289
770,8332,46484
85780,82311,95333
9608,83196,21908
29291,47235,41668
61725,98822,27033
29723,41115,52124
66059,55393,18265
31857,82824,79541
87505,44482,36962
95585,99876,5329
3781,25985,21870
37305,2063,3579
85580,8606,96071
64038,77266,65576
65050,30021,61946
40927,64570,55822
44889,11929,21242
39461,95826,19522
91384,75854,20928
35291,59802,58774
87719,8179,84695
33081,11734,49133
18959,31824,98188
72189,53314,44407
37616,45073,94832
25709,54185,43331
29096,47990,23690
83940,24263,62248
91977,378,47271
33800,24682,22429
66063,17126,38785
49,87687,77379
34335,35307,69458
81750,89566,41047
98038,18499,79406
81124,42950,41619
10406,7862,36705
57476,70073,40010
75527,36041,51327
91148,77090,30121
9938,38948,7911
68885,95243,67313
11747,92044,78507
65739,7822,49257
84692,35088,81440
90324,31788,46230
97802,58920,36739
48004,41483,34254
26396,5084,92178
68689,81993,34951
51246,85144,98801
78234,14779,97551
52268,75884,66529
63854,67466,91124
32093,53803,15628
58254,20197,36666
34149,22500,82454
62779,99384,80359
53607,64583,48888
44515,56935,61389
79977,81160,64856
98356,22164,15050
49312,53532,88120
44627,60705,77656
45089,73187,92942
84972,4703,82553
1286,96999,50414
65357,75411,94602
17264,56493,57863
80557,16017,89532
85936,75007,34051
84706,52203,93627
20534,37758,25763
89279,89849,64290
31771,71186,25582
85591,70507,46247
19231,86038,84467
2526,53146,21205
32980,68950,74241
13118,77328,90231
85329,98120,10959
82668,18458,19562
79586,6020,74923
68674,1009,84963
88191,70003,28047
23921,45960,5174
81469,71775,85805
2156,65135,3574
34255,35235,85174
70954,1946,36028
17144,24268,45272
61753,79683,11360
32891,40175,29875
78105,9256,23531
80015,18182,59892
79485,45592,1371
6351,45516,5319
92359,77024,84926
15347,84058,13951
17477,2810,98697
31780,34961,22639
99672,32645,22397
94649,75055,36578
66273,85353,23082
90740,83458,94642
67454,45387,20421
95909,79912,38407
78814,14234,97407
17545,97125,49649
78034,63534,92647
56744,11322,21046
27549,60782,8820
23942,95301,32887
7546,52451,69858
89776,18144,81981
19438,74445,55362
27755,66435,69248
80207,52418,37011
93052,65881,26883
1283,52976,70914
10714,54375,56452
91616,44519,9899
9843,59291,1021
36055,6159,49516
7428,71199,78106
91439,81226,32387
3829,61676,60044
74858,38737,37864
38409,44162,88764
94018,94217,15755
34576,6629,4211
97915,73499,31802
96452,16072,2677
17564,48344,9155
31238,16965,35814
78103,65423,6490
94879,52078,93827
74142,64705,5285
37801,23620,57233
65500,60383,40498
98062,44988,87350
70819,32512,68922
41398,25841,82494
67969,92154,50577
21997,68537,79536
83732,54307,49483
76183,490,28906
29489,6374,64905
62575,88859,8623
78129,6701,91798
57622,8778,29404
34974,77716,26011
75646,29266,49556
92677,50610,71476
39362,41441,1779
87094,5624,22514
41707,13228,83869
94413,82130,67981
79506,9529,49704
71761,32454,3646
36676,35437,51425
41695,30166,39919
79645,43168,47135
26496,5832,84724
2546,84426,67309
91358,63734,49462
39002,41398,17850
56574,22596,73703
23060,20070,80356
94973,18574,40994
9318,58628,32942
91376,93911,94775
8096,24629,74350
13134,71880,62250
86262,12215,22610
6195,99261,14615
50676,99429,88808
57760,20306,17394
40841,7227,60239
31302,7365,30720
95142,21639,96067
89647,16792,5648
24463,31278,44926
52154,37039,59835
85444,69171,32606
99245,36021,25405
5475,71977,94184
83707,75028,1579
16030,39719,34314
37546,60369,48922
85546,41515,88966
67434,94059,7973
73254,33675,66648
53473,55800,2986
58948,72691,25787
92523,23219,79269
93264,3273,24655
17538,49002,5635
56820,12160,23044
40301,90821,56918
55997,61871,39539
26464,2994,2925
34654,91548,68262
27344,77110,29854
81563,21046,91086
73790,44780,2003
2196,53502,17326
47214,19290,32242
66268,54277,55694
75403,64225,69608
12843,50907,90331
76893,79707,24363
30490,20409,57906
20407,90050,60563
21512,71027,96498
78126,50747,9682
34606,50035,18084
41479,17323,92839
9391,76648,87817
84095,88424,69148
97033,59053,28745
52865,15557,14654
71955,14653,98295
60884,77128,90034
21771,70595,33991
54184,10654,33749
91650,56370,29561
21539,1955,78129
3981,9505,93657
80888,74130,20823
72579,76266,52358
99624,95911,22438
5107,22084,41169
83469,6635,48440
13044,27770,80178
74430,42986,27471
85916,26144,23332
78654,7998,80422
89528,71222,31369
19272,43249,82688
97976,19815,39145
3270,28323,81393
80131,47678,12440
1475,81562,36378
48926,2379,64321
30536,89450,9018
28689,99653,34008
95728,28075,2432
61917,36986,32877
84660,10446,25586
99418,6401,26713
52916,61582,74940
82390,55045,24204
58230,70703,40114
91180,33005,43140
40159,78427,69282
2557,85769,1344
89296,1323,16415
40038,92551,81466
41469,66805,20710
77477,89968,34338
89343,84169,62716
70001,7785,56757
69876,11583,17086
51268,76494,94107
49985,95812,71769
97486,48244,13633
48917,20736,65751
19938,93727,91933
42604,78874,9251
12933,12023,38915
26840,53724,47802
61406,45701,51385
19715,40156,98291
53246,68774,50355
60558,76448,30299
59009,64451,76507
81893,29565,12489
88099,30320,36365
13127,79022,26421
21266,96375,18991
27009,57334,47175
7142,22400,96423
5702,6256,32094
50818,69954,23120
74621,37199,1429
68553,79400,70885
35113,51199,3843
51146,55662,40439
817,69309,81740
7218,57625,36653
58615,8900,83533
87399,34479,54041
48962,52945,47858
62056,54504,20623
32347,16501,54867
3297,76314,40193
84998,65094,20765
84420,58260,61305
49774,91118,83004
7161,86116,20825
15217,45272,43464
28813,22777,49006
28366,67050,15276
33247,54213,98407
55146,22256,44427
12925,1109,58845
8092,9969,65054
89911,61274,11337
97919,48517,21509
89372,56708,33032
50648,42654,70219
60229,90463,57653
57963,67857,56451
37929,63663,25327
2132,12591,95894
27184,23476,16968
28644,36959,94113
21072,8367,86794
82602,43683,46823
89896,20676,18296
89129,89663,27213
53591,59444,64879
18715,54268,85803
79127,5505,48620
83432,74075,38374
5985,85189,76654
50615,4183,57816
26208,44526,65292
17092,44042,84689
63997,93934,67262
33410,90057,66948
1791,17642,44072
62945,21502,90094
2157,43601,96448
95551,16082,86
95743,56857,78989
65946,72378,7584
10596,50785,55186
97604,2970,89367
89973,30893,40695
68440,15745,91641
86106,58071,21663
32137,32007,23330
75892,31305,85275
54703,84900,98384
34605,78142,10711
14770,78548,23329
96543,40109,36136
95705,47330,63329
94835,21351,67108
46088,85711,91351
74212,28341,99711
90100,56394,95000
59120,7505,48010
17158,36778,46927
58598,20262,51628
14495,70463,54189
82836,91038,16783
71672,22964,36290
91677,76174,12892
66829,38649,2520
35909,41220,43788
5359,98880,28181
48249,45566,3182
52196,71876,64724
90399,54676,13389
38185,4016,54166
86413,5076,72571
17675,65985,13796
5991,93192,49382
83407,40868,81129
66166,58641,49749
95584,49438,48773
18648,96342,88430
20543,82900,13561
82170,40650,93139
35652,34969,71364
59114,80691,59850
56535,23563,22136
90891,27854,12128
2033,6498,725
30053,52401,76582
14367,96526,65675
3269,69837,48334
3543,9767,57766
35284,54915,71974
73640,35849,86103
6362,18468,53232
91196,90669,42561
60670,25418,10110
98671,32485,13115
71257,34233,85576
666,29889,73937
46855,9733,87829
4898,900,35928
43778,29293,92631
30437,55968,13228
56704,95422,29008
18578,19998,10741
99037,3979,56378
29878,68377,30992
99009,78191,91758
99814,93490,30891
92717,71782,84368
12548,98646,47714
86168,51268,26090
92633,43873,26705
80450,4650,46565
56143,6515,62252
13762,65789,75421
81815,75756,88848
60218,68229,37385
31815,29768,14735
32491,94723,82002
96420,99328,98275
69350,27480,4186
51571,14903,92396
16605,77230,54596
66558,6913,17213
95535,30913,80375
99352,24005,37469
31953,6757,82117
30700,1847,56609
27647,16680,61932
87391,46898,29478
65107,2988,9939
98457,73073,73117
42549,51097,60123
16820,50695,92656
93665,81375,77357
1821,37002,20644
30638,52992,51615
33145,36209,12975
54942,24873,63867
51628,46822,49289
84142,96731,65239
17633,41270,56970
40594,65648,84833
91970,34342,25061
87152,35019,45750
64025,63495,58191
13702,6015,20569
94679,36700,96927
96480,82787,30120
90820,40298,8424
78863,8079,83410
50571,70455,39621
77162,12582,18930
53848,13528,84340
28591,21572,53012
92138,79622,84937
68512,4430,60920
97965,41858,34477
94300,20857,65260
20137,85050,81936
39526,90913,35166
28386,65636,21769
10275,35745,17049
2585,58811,91424
62996,88501,92434
81818,65953,61375
87882,32642,51030
84207,5109,34761
55763,2184,75545
7116,61671,73866
80322,29970,91787
93941,65874,81877
19008,90503,13732
88436,24009,17496
28346,1180,29985
16183,36766,79218
77990,36174,66238
55279,55378,36682
42861,42842,18590
72785,27253,91908
36950,83621,88612
64546,33983,55027
30326,25022,78798
53245,56704,59306
97642,78748,88162
75726,83783,99932
63999,30795,41878
1095,20561,31374
96163,28850,43847
14582,54542,95625
58549,73638,1131
69747,5171,41285
42171,39932,35419
66601,85059,61814
72463,92017,91896
98545,999,65383
54769,46473,18326
38547,60110,20133
58517,48884,296
9861,81449,39375
87212,58932,81506
30024,75301,13884
81354,78786,81456
49434,58027,42189
42309,28074,79435
5244,4515,76813
99134,5932,89057
25010,33279,87701
70411,64962,22204
74425,11697,79593
78671,45010,46155
75529,51903,88190
34829,39482,63902
81416,37585,27733
69620,47760,74221
42493,21324,32968
43402,56598,158
46642,12929,42181
88912,26159,62683
41756,16599,86537
80057,65248,33421
9897,26585,89312
46580,63228,30735
96746,47049,47098
29510,93958,73582
55534,61219,22793
26123,13172,91071
41855,26368,87015
52259,5999,82620
16928,80769,31705
49792,71441,97100
3434,79884,40493
86144,32323,31807
34656,39031,97785
50976,51954,41207
59713,35857,15203
86332,25777,84235
43305,17540,61084
3504,30809,62351
3387,12094,59871
99953,45474,14285
54418,46158,70838
68039,39899,17035
37640,13117,81678
26261,14703,43042
23006,2479,52708
16546,49349,75396
91934,48545,39763
19520,42232,63477
43627,62304,44366
12179,31081,36356
43106,75472,53177
59730,28477,12133
80897,9827,65624
39604,37853,92866
82277,84109,84836
18510,35156,4430
24941,55285,33607
56351,70177,41453
36724,99091,88138
67946,69363,38924
66148,89986,87175
72917,81365,13367
37541,14878,351
29327,56405,14233
63859,9964,24625
20376,63384,27882
61438,66563,20226
2944,25764,44080
83110,89878,76256
17053,87507,19487
44781,53514,34903
35286,16591,1712
62477,16637,76384
53355,67960,733
53965,55291,8845
23890,39084,29726
35230,90031,88514
39676,29665,61333
47083,71094,90076
47333,60741,47567
37487,33818,22326
72470,16298,75399
23621,62924,3052
49632,83408,41089
33198,68253,68215
88980,21635,98482
98086,89597,68790
29189,88161,91211
68604,81032,10582
40346,69517,55423
85836,15439,61684
45151,43564,80322
25258,91527,30065
85626,31835,69685
89608,72357,10660
69091,49580,63911
31792,12106,60402
31269,63750,14630
94294,92124,3163
66661,23783,55896
86760,98034,9809
14170,41973,94609
41335,23268,8297
14725,9021,54310
4607,2190,93188
5681,14926,66310
90009,37070,97656
98451,59755,63583
11584,59923,10792
28195,3889,85969
30585,70789,56702
57658,21233,67122
61885,54137,17246
57259,75493,31759
46943,90268,73170
11193,50872,31986
83772,84485,6218
76416,53500,4874
33278,40155,86443
21032,72377,30125
73755,33646,90939
94501,38852,26679
46548,28422,70429
42398,27296,69108
13672,86695,49846
58568,7261,2034
3509,82682,86261
37637,14467,59687
30027,67036,47299
14065,90330,5038
1109,59699,89191
17425,56340,96868
30740,50931,64465
19727,21006,54624
53505,61081,74028
8659,46112,52052
9312,97568,77378
3351,44733,45916
51579,96595,49657
15650,43977,91122
57147,14908,57342
58326,32250,17956
76505,58137,12764
34442,90991,42139
1776,2925,80454
54464,74297,18639
18090,64663,78990
81707,45975,30050
67923,27836,83893
45854,43730,4363
32636,86942,84923
69682,12361,20517
9847,24504,16996
33473,82122,71587
14818,60135,1252
76532,99044,67448
52041,82707,81281
27274,58924,40157
64415,53813,30825
608,82098,85958
16357,56772,53448
17872,84053,74104
30654,47090,92712
34257,20484,9248
593,42875,13753
90353,98328,26380
16348,70991,25797
80825,94926,52650
64983,40433,66252
76313,42098,19304
5957,67552,43214
48390,12124,35126
9519,41076,39035
86557,70318,93393
58072,27601,79900
96448,65047,64815
92616,64457,27508
95961,68567,4078
79254,81451,77122
43021,98817,77289
440,56364,54002
49145,27001,95239
6675,55997,54883
65685,11285,41221
79182,79263,8563
91069,96749,34191
6802,90488,10327
18140,5535,39526
98339,94391,80679
43142,75515,4479
32038,42045,26167
21159,74443,3619
40752,70415,20652
32216,23315,99029
93731,27861,70482
63411,61071,39057
20906,69065,12379
6202,512,53589
7175,68825,50224
30929,89473,41178
18799,69723,23138
33568,50528,30747
67503,24164,12809
69089,65174,30019
21816,2871,73093
8148,62510,93798
29413,52922,55339
29476,7935,85908
95733,15161,75867
36992,77406,43358
57090,33569,66725
51197,89817,86202
32572,91563,81202
83637,75455,49641
90516,98917,2810
16742,63227,27359
62456,78219,8314
26902,83356,45290
35959,11137,43476
42071,34451,35940
3983,53998,67734
61897,72726,43177
35050,58633,89864
68593,44951,65233
77544,87727,70831
91910,3642,44527
83150,40697,28331
45189,47691,65089
3653,3425,4856
49524,92832,91639
5770,78821,39615
52113,15693,30588
94208,93371,11605
41453,4132,32658
90768,29850,46629
27160,59451,4268
81434,92609,79050
82451,77761,5062
85275,43961,44464
36739,79063,76929
67186,75303,58367
27626,34276,97610
36348,60930,77706
22024,75937,6997
5799,58011,15551
91290,37708,98440
35159,25212,95001
97883,39594,69715
37275,11785,94575
36852,41860,29458
66323,1150,44400
98667,45784,12410
38580,98538,51742
20214,9926,6552
73857,66775,19761
61974,87847,539
16723,61035,84601
35449,89458,12996
9113,75690,80832
17727,31681,23793
76316,53534,61295
86899,17095,5910
48636,53937,95718
50208,12995,41704
80058,49447,71981
88234,98665,44299
48266,13348,73431
48068,38875,73246
75507,61330,62826
33659,39099,14776
15909,66549,43785
62825,25235,99922
30370,47618,22150
4472,66168,20362
31770,58616,93232
88249,34602,54567
45764,11282,79741
28220,157,24842
72972,94514,68807
22207,46987,20780
32544,79880,65958
64646,54877,36408
74947,1535,93585
85892,55954,3888
1423,19561,75428
60707,36045,72710
77120,8172,95439
28887,94140,31221
22598,80755,76685
59588,63887,80931
21875,32154,96843
39091,82742,70347
86676,3603,73628
90348,21860,68369
35079,23020,79834
3775,47125,19316
45901,35248,37930
28869,44673,76995
16238,64117,99665
15802,61298,33647
14884,58055,18277
13736,79639,95114
96616,89975,40092
70499,83331,17589
75405,90312,24964
90098,50183,77955
71226,60332,61688
78659,10988,79285
87293,70126,63448
81867,90158,87164
9476,90406,86424
99489,1680,83970
70711,84861,15277
10790,36923,15578
46883,86817,94190
34171,74404,47618
78439,22381,92333
88091,5953,29082
64722,7797,61978
62493,54008,35164
88333,1128,4223
41890,79000,69303
19424,73739,96549
34544,35711,47703
24857,5827,4928
37690,23705,78048
25090,12110,36120
8224,37235,67040
5146,63716,87729
50457,60837,9172
95814,11238,70685
16057,459,91554
97645,53013,25038
90240,97817,70799
26415,30106,58565
71070,38976,43478
69721,46321,73815
29374,92327,82300
12590,43827,81488
9328,72829,81756
34202,33268,29906
22512,10978,1942
27708,76238,61493
34498,31868,54170
88675,88506,42027
7152,60789,78572
10955,37616,14730
33932,40750,61174
48284,9153,93125
70029,42652,81564
71935,9378,14579
40354,69227,48376
49646,31981,41277
55083,60947,42648
218,94762,9032
17386,94021,37553
25989,34110,17995
51866,31757,50336
30973,16265,33558
97612,13699,87148
27747,68009,63401
30154,311,57684
4490,5340,32624
8410,56955,12270
26337,18679,78870
16657,29408,88199
9422,73252,47177
41205,34869,32150
15857,84329,65396
50058,90926,58232
65779,23257,59175
29190,7213,46109
38820,729,33726
87314,90092,43139
71765,90986,58493
26925,14846,3298
23871,34272,5722
91710,3428,89599
13197,84178,15685
73024,43520,21767
65486,79229,33078
92862,15146,38084
30135,8800,38749
3848,88095,51508
23918,58671,51250
13333,44091,97631
50249,69218,43053
88220,15004,83926
57334,99252,83633
65978,86393,99429
61142,99068,98966
267,51145,43
98940,2712,53953
16301,33492,78113
68289,83145,58144
75159,4795,920
87589,2795,35515
44594,58857,62308
64627,40921,80103
54228,73548,48529
62293,51800,48225
54898,76756,57826
16915,23081,72792
19684,14256,86189
3991,9060,22034
82755,70399,59005
25681,23415,58504
39595,76634,16241
1843,90580,45645
41356,14423,72957
38850,49835,58353
13168,44979,24214
72957,79373,88531
47191,7922,629
47071,7537,89330
63939,91838,37482
45780,93452,9786
82520,31773,93601
52251,49526,94018
57782,85539,59019
60911,37118,62034
21864,14866,37742
89936,32931,30266
86986,20221,5415
29836,45747,22140
39441,13714,18879
25473,8018,15724
98829,10617,23744
50693,37709,29280
62302,59295,18781
13059,31438,56736
28930,42774,35785
14518,22417,89585
13522,64694,61947
30129,31531,46339
65895,10683,26508
79908,95538,26415
32500,73702,68852
75920,57389,91969
44476,34857,23241
56314,23443,63020
90299,40358,71964
79695,10712,41971
52171,50651,18052
344,23855,19058
11757,38004,52173
11314,26788,52226
77696,68892,3498
93853,59500,43971
45851,26130,32910
26726,88623,15539
90973,86877,72236
98529,63942,30502
65163,30100,89155
73716,35341,25922
52612,85475,93302
68859,54043,33757
86198,76265,67460
54123,81081,41739
84097,27244,72162
52701,72291,40516
55466,24907,28703
62976,46018,75372
21313,86187,54991
44278,65287,26361
49028,38625,51399
56107,37080,61284
20482,94781,25935
89735,59544,40179
95430,36341,14681
34682,54319,80093
83474,47242,18802
35162,1630,8347
42226,19694,8245
37226,64722,48682
62758,74765,68122
77859,32734,48609
62920,13222,75104
53721,75629,74080
436,82631,11643
32524,7655,70296
99101,11104,72233
95561,58280,88910
89706,68848,75668
62195,74185,52754
31879,68032,48124
99268,90754,29260
19111,62633,2683
15096,31359,22063
21107,92125,98052
18508,66953,6985
66876,87781,481
86635,64283,54432
5491,51147,40228
37737,92844,25720
40608,60397,20414
55691,35668,26128
42122,96503,41171
62965,86735,90573
78847,55254,44584
64879,90674,51366
90350,93427,88608
12177,98021,19124
82546,83027,50920
39453,11251,15931
19702,41904,40086
89801,79417,62040
29079,27736,21361
3199,11259,83506
83043,21691,44190
50530,70773,23316
64282,15499,97855
81850,78588,37889
44771,54698,20969
56662,68683,90711
62668,74217,26251
23610,4419,29678
98336,84217,82907
69215,96514,81480
30283,1650,61772
81056,5149,55853
56049,87991,36086
61696,32277,71965
91861,5516,75764
33021,84421,52528
65601,70948,90761
61850,20369,40762
58175,12136,70732
89797,27370,81611
10771,25662,42008
61345,16523,78141
82933,45066,40471
69222,28736,1040
86335,82136,96261
18347,21240,93392
2615,88682,76262
32543,18870,84846
33048,5595,83087
81829,97810,80472
11289,33999,19036
54323,45871,74115
74915,31645,20975
68322,89563,88682
5036,24141,59365
72930,10647,5163
91566,56045,35107
68062,6244,65763
6109,40185,54079
26929,72097,56305
96545,87516,85101
