x,y,z
2248,8397,2143
2386,229,503
9975,6545,4038
679,5746,3721
7430,1162,7234
2937,4049,7279
332,9463,5381
1038,6271,4659
4073,243,8924
9228,6777,235
7414,7028,7566
9371,2070,7327
6381,4221,9993
8875,1495,581
1677,9909,7852
4350,7603,7775
2820,5095,5841
272,4238,1547
1279,5801,4740
4685,5919,1634
2687,8071,5231
5274,4839,9531
3654,3116,4239
4055,8529,8573
822,6815,4756
5080,557,4829
5336,9072,1738
7438,8135,5723
7990,9334,432
8022,523,1002
7534,2623,8678
4978,5410,5845
2358,2695,940
2957,9974,2119
1465,1302,3402
4733,1107,5434
905,2412,7517
7357,9977,3865
7615,1812,1708
3146,7944,189
8561,744,230
2550,2420,478
5445,1657,4940
1312,6906,6415
3497,148,4503
1847,1783,91
5988,9624,5037
150,467,1883
395,8468,2883
5728,9897,4742
620,2657,7342
4023,3427,797
1920,8588,6727
4285,6656,9396
1790,4523,8891
2572,382,3321
3391,380,4085
7858,6568,8390
7216,5146,9795
1884,4441,9314
7136,4007,3382
264,4847,1221
4105,1771,2881
8292,1451,4932
7455,5308,6661
6382,4681,7004
7842,6077,2977
4633,8097,5527
5164,3875,2651
2631,7305,9017
1258,9295,9908
9687,3759,663
3979,6142,9053
5771,9582,1343
6066,6558,4892
1402,3015,5256
450,1459,4577
5415,6866,1247
4593,8879,3297
9317,3125,5389
866,6531,649
877,5425,4881
698,9594,966
1076,4218,1143
5241,8591,4382
3217,7280,1818
2853,6357,4570
4573,6422,1170
5291,2147,4186
541,2261,9779
1806,7771,741
3244,482,9480
1747,3254,499
1581,413,3116
7282,8158,1133
103,168,2466
5669,9189,9058
5110,512,904
3588,307,2305
1980,9917,9003
8975,9839,6329
1993,8943,2138
7451,9884,6841
2279,8670,3870
1639,9501,2717
1138,4031,9305
8616,7301,2592
4680,6353,3326
5077,5754,4833
5576,4463,1270
6884,7249,3467
3005,9385,2647
2522,7152,9332
908,6908,1353
4876,1946,5301
7552,2837,987
8672,8956,8146
946,4080,5207
1160,5161,4007
5146,3634,3751
284,9602,15
6388,7901,8357
6194,2048,2218
8204,3616,5418
2085,6401,2394
5680,2389,7019
372,3581,6651
8151,3647,1275
3684,1633,2324
8932,7371,2946
2305,2480,2306
886,2381,6642
7464,9520,9252
2421,5558,2540
4399,8513,3313
280,5449,314
6590,8985,4133
6602,673,9439
3743,7030,2756
7968,9661,2480
9895,7720,3877
6907,1747,1085
2910,7294,8187
8328,8562,7561
9027,9553,3965
1988,1373,5814
6411,3107,6523
7274,4464,8059
6393,7649,5322
6,7347,6947
7605,773,1499
2979,1743,8726
3476,2049,3325
6908,2669,8992
9111,4411,1288
2683,4160,855
6225,8483,5926
8959,5060,3593
8977,617,1453
8479,7840,5010
2694,1044,3756
1225,6248,7550
9533,3148,9773
7089,4174,8385
322,4300,6219
4163,6766,4405
2966,7839,6280
9024,4859,1249
6624,845,5483
69,4343,697
8176,8767,181
8610,7291,3137
2789,9642,435
1680,9041,3724
6766,5259,5839
45,9721,9274
307,1126,2356
8369,7965,6358
7100,4764,6504
2070,7373,8285
8490,4465,1272
720,6660,2700
8316,5653,8094
1213,5306,4657
8168,5838,2759
6402,1111,5543
317,2025,6850
4491,8647,4441
7525,8191,7478
3310,4454,8831
4565,4446,7344
6707,4377,644
6941,3851,559
7744,5654,4904
5196,3927,106
8117,8937,2839
7734,5190,1908
7957,9418,3013
8394,3557,9325
9868,8029,2310
7069,4284,6690
4598,2478,6746
477,1375,5199
8669,9089,3713
2785,5562,9271
6346,5448,355
8633,4420,4182
3579,7241,8378
4731,8103,294
8725,9994,6952
7381,8509,8249
6432,7547,3261
1170,5769,2808
7440,2722,5081
7934,4205,7400
3661,4779,3896
1913,8091,4586
8255,9822,6143
5254,3252,1541
5375,1554,6118
8268,4706,4317
1686,963,7191
3702,1272,2638
3422,2430,143
9708,6265,9758
7419,8477,1475
180,8096,1137
8507,6797,7854
2866,9004,4840
3742,2190,4489
4354,2225,6903
4127,6222,9928
7316,6901,3810
5283,7297,7469
6478,7357,631
1783,1503,1039
5032,591,1866
1114,8787,1800
7995,3224,586
1991,7395,9038
2900,27,4934
2610,8128,5398
3403,6779,1208
4117,5253,9740
1746,1824,1053
1832,7290,2004
3767,7717,3161
7722,4038,8839
6521,1140,6514
3292,6213,7356
1521,7386,6722
4999,8118,2886
8626,3734,959
5650,6781,2078
3656,6833,5547
4624,1760,5138
3545,8254,8883
9017,3688,4560
692,9688,9646
6168,9998,4530
2735,7943,8065
5672,2643,7261
3227,1141,4220
1353,6131,3144
7342,5178,2511
2487,2833,4338
6816,6555,8555
6545,6984,1926
119,750,8851
4207,6463,9260
4972,2078,3299
7818,6860,197
7522,7125,9414
4469,4957,1809
92,5782,2630
5228,9537,9443
6814,5952,3740
5396,6322,1721
4979,8090,8623
711,8374,1300
240,8802,6512
6769,7690,525
9289,2173,1802
9610,9932,1093
1881,1504,5516
8042,5934,6585
3808,8722,9826
7600,9484,9000
7406,4624,5436
59,5909,292
8095,9312,2155
4798,9748,2290
7408,7725,4200
3756,326,3698
285,573,2304
3626,6243,9130
9726,5255,3672
4898,983,8087
8144,7086,5477
9312,9502,7649
8478,1542,1562
2815,2181,2015
7521,4721,9470
4740,4358,5552
3245,502,6675
4443,2941,5544
1675,3404,3906
7982,1583,2611
3729,2907,826
6733,7311,8066
1013,6668,2849
42,6650,3963
5428,9610,9418
9062,2831,947
6445,9070,9004
6604,1390,4867
366,360,8494
627,1976,8495
5827,1572,8896
7105,5194,4212
9443,4276,4336
3535,1271,5151
9360,6600,5370
3664,5642,1998
2344,3298,7993
2439,7886,3757
4273,3040,5784
659,1901,6115
2833,1295,3878
3994,4842,2401
858,8771,2411
3558,864,84
8381,9894,5934
7913,7035,6338
4124,7334,7961
2880,4591,9732
1773,815,6888
3380,8923,3307
7091,1932,4996
7956,1893,4086
3644,3327,545
6685,5491,894
2106,3428,8837
4412,2555,7110
7772,662,4363
9537,721,2829
4000,4557,2348
7740,9221,8621
7072,8881,1534
5128,6,9602
3381,1213,6942
498,2180,6833
3639,2236,1213
8731,8803,9045
6837,6539,1665
4065,6055,8807
4752,1125,5342
6942,7804,4987
2744,2401,7347
3906,4164,9258
381,1313,5837
9073,44,3597
5621,2865,4609
770,3731,7678
8525,4530,2032
2396,1605,7278
3882,4915,4138
8792,5470,5238
7738,7188,2788
399,1343,2961
1504,4170,9749
9326,9060,7634
9911,1510,7030
3205,5053,7092
2374,4588,986
4828,3701,6885
1566,9766,4011
2852,5814,134
6162,1388,2541
931,7921,4978
7951,5722,4514
4653,4827,3835
2931,5234,6209
2256,872,6212
3016,2087,4150
2094,4242,9723
7902,505,4823
9801,429,9254
8025,6703,3021
1239,5177,4747
4596,7895,2623
1462,2498,2006
6117,2399,2712
2546,5156,7178
4052,6540,4949
565,679,3426
5841,9101,5637
9454,9647,8949
2791,4073,7322
2435,6017,7303
2429,5211,5942
4148,7389,6056
1175,5192,1430
4120,952,6257
6937,3827,1010
5089,7712,3598
7592,9077,6018
362,8322,8107
315,5697,8309
8212,3025,1341
9402,7433,7917
7446,3227,1457
7965,668,375
5255,2437,3030
9004,2927,4525
8467,9777,4279
1700,40,9175
8034,6629,2522
267,4119,3113
8590,1706,7574
2896,8964,9057
6556,706,4439
3602,5547,8255
228,1885,6233
9074,8296,9487
4664,664,1604
1149,5201,5446
8916,4396,4738
9296,5132,5003
4317,688,6397
2553,2306,1298
6276,6573,3477
8024,2792,763
2300,3609,5995
1172,5266,5594
4658,8410,6079
9825,2998,4919
6352,1139,5108
7862,3672,5454
8781,7003,4413
707,4932,1782
4568,737,9282
271,3969,8593
7610,2516,9805
8285,3144,5219
5497,9011,7020
4896,5509,2167
4816,7022,8361
3299,6403,3293
1180,7146,5266
2096,788,908
7399,5459,6245
4303,4247,8020
6953,2119,3375
6957,5981,4876
4889,4484,7415
3196,9367,2604
4610,5531,1652
9444,9532,3390
3948,5022,1049
7508,7927,2818
4832,2268,1960
2290,8160,7710
3852,3403,8221
1816,8818,9793
7625,6178,5531
2680,1631,1026
3870,3179,2499
1682,2495,8213
8524,8295,324
1536,8490,2283
9133,24,1408
9298,4009,6654
6291,2502,4252
2453,2354,7747
6315,9534,3591
9301,3579,8325
4098,6911,6562
7179,1090,7046
7038,1570,6390
227,5236,5362
3777,5200,3539
3794,9097,9477
422,9614,9372
8434,5091,1603
2583,269,6967
2854,61,1234
7572,6364,243
1715,6799,6861
5038,8250,5975
5882,6491,8287
7532,7090,3136
8105,7372,4573
7978,6240,5939
208,9507,6502
8179,7321,4528
391,8740,3441
782,9720,3247
1227,3965,4721
1995,510,7209
6429,5282,4607
5874,801,5577
5858,4507,5344
3809,9187,2414
9806,461,7095
728,9058,4653
4488,559,9964
6244,5309,9137
8577,7036,8863
9996,4653,6728
2014,3215,6360
2998,1698,9843
297,1263,1290
9945,1156,4670
8621,5009,493
1702,8842,7615
266,1745,3649
1511,7639,2074
8278,5708,8445
6487,3717,8770
887,6654,1856
970,5989,4587
5319,5401,2764
5475,4701,3862
1464,5688,5674
1505,5419,802
2757,5247,1436
1403,1603,3419
8563,3706,1784
8172,9604,8950
8911,3238,2082
8789,2679,9138
1022,4613,1857
7906,5888,7805
1534,1602,1642
6571,1559,2922
1831,3325,4034
6573,7083,1893
6172,8047,1699
7819,3597,2416
225,2528,2436
1873,3367,6494
1365,9550,1369
9858,8343,3442
1259,1027,1656
70,6388,7563
4701,7811,5280
2433,2766,9538
4839,1216,8245
5765,7769,6308
6780,5002,3447
892,8303,1168
9512,8779,6758
7581,3117,6171
1848,2084,5548
2048,1977,5954
5091,1073,7059
7453,7748,1777
8779,7089,9133
2121,3048,8298
4572,4628,5525
7231,2659,8238
3934,3586,1918
6234,9579,14
1382,2894,8513
2525,794,285
8593,7273,4930
7078,8143,39
8830,3371,298
7924,1681,8148
6446,1029,7539
4447,8599,9598
7580,8533,831
4793,9981,2009
5210,3735,6275
685,2349,3731
2965,949,8180
5514,5151,2809
6991,3484,71
1895,3398,9703
6529,1450,3079
6328,637,778
4910,3818,110
6813,9283,5253
2021,7655,6586
5876,4332,1776
8354,6341,4256
137,259,3843
6562,5951,4779
9852,8474,442
7046,8242,7521
5927,8472,4938
5562,600,8500
3263,4065,5176
3231,4492,8738
8854,2666,5668
8050,8413,5884
3288,424,6357
5893,916,6173
9423,2135,7943
8173,3475,2220
4663,1277,2594
8437,5199,174
3965,3732,2043
6447,3085,9062
6473,5538,6865
1865,9231,3907
2856,8726,5283
9871,7235,8041
4781,8192,3287
8215,4453,2986
2307,3378,6749
1590,6174,7782
712,6358,4114
1243,408,8662
7310,8661,5461
7958,6165,601
1704,3632,9915
4804,2139,3895
6932,4062,6089
7471,8640,1072
8233,8967,3246
7344,3699,4502
6089,3722,3881
1620,7648,9283
5185,2881,5159
1858,4802,5229
6629,9191,3695
7355,9790,9341
5068,2759,8607
7363,2741,9109
9776,1768,6009
7182,4788,1734
8886,2256,3514
1252,7752,4537
2087,7256,5699
5239,5172,1821
6227,1332,2509
158,9539,6067
3451,4696,3941
8717,2185,5022
6474,6162,5484
9518,7902,1265
4136,3312,5878
8598,8148,8288
1550,735,8502
4724,3011,3665
6859,19,8769
8964,5446,5649
8956,2141,1468
7048,1202,394
5883,7107,6132
2206,6258,7040
7454,8249,7810
4959,6060,8330
559,1441,9871
5434,7398,1034
3557,783,183
6593,9922,5042
7080,5112,999
1183,3603,3809
5507,9352,9077
4279,6871,8773
3861,8403,565
5526,5917,7650
9764,2337,5715
7702,3105,4780
8996,3280,5276
2399,9440,1958
3807,2789,5091
3510,887,8067
9202,2442,3726
6093,5375,8064
105,847,9546
7900,2913,8329
1737,7411,8976
925,9634,5695
601,7736,7065
3413,5463,4559
3385,3589,9493
4772,332,1825
4554,9870,4677
4480,5820,9413
9772,9593,1810
8647,5140,589
5904,9545,9970
5527,2723,3542
8400,1016,1842
7997,8841,2634
3099,8837,1942
1838,716,1761
6095,2866,8026
5418,8758,3784
591,5885,8370
9803,4088,2372
3610,9926,2014
8242,640,9766
2878,7331,8006
7374,6729,2825
1103,7762,6982
7032,5436,6742
3902,2851,4444
9219,7607,1465
9347,8495,8941
523,2388,3283
7696,7268,5615
9707,2228,7455
6345,1131,994
5122,5290,8654
3788,5442,4911
3239,67,1599
9565,1787,4824
8269,837,1817
2742,5649,9976
5887,604,1580
9845,7024,4729
1278,2362,5377
9237,8795,2373
1498,8819,7557
6267,1135,2036
3811,410,6314
767,3938,3503
7426,343,3488
2297,9551,9974
3439,4698,6801
7214,204,9699
9234,386,362
8457,5388,2637
3718,9479,6087
5946,9518,9612
5277,8017,7695
4643,417,9472
3693,4717,3224
9980,5681,452
8239,1904,4567
6894,13,58
5926,2370,9873
3045,8969,6011
3428,5044,7305
6555,7874,5511
8243,1098,3709
9203,6672,3880
1306,6065,4508
4090,74,4340
3491,3944,4860
1368,18,1621
865,943,8661
4542,3436,9370
9586,6762,9264
100,2937,4591
862,3658,7465
4930,52,2887
1600,5048,3611
6215,9530,7581
157,819,6294
2445,8658,4615
4202,9346,8133
9757,5141,5333
703,2917,347
8914,2159,8046
4381,9330,6542
5682,8298,8706
2355,1047,9466
1958,5946,5717
12,345,3366
4769,6260,4401
7543,106,2726
5189,9150,8000
4988,2008,9834
5642,1355,341
4676,3825,8750
1444,9983,6052
6132,83,5957
6595,1449,1799
809,7328,1280
9340,124,4458
9622,991,6330
4666,9639,7726
1035,999,9406
3715,3385,5147
1637,3490,8805
1182,4784,6128
4499,8573,9115
8813,8858,4033
497,1667,4386
2181,5346,2589
9140,9815,4051
654,8660,270
6530,9366,4132
9833,8169,8994
9054,2711,1712
1698,5118,9374
3778,576,4698
4760,6853,3776
4858,3467,3378
9369,5359,6784
2981,6400,9216
2179,2004,2532
7278,4169,3561
67,533,2171
5738,3131,5026
6027,8087,5036
2103,7393,152
525,2410,116
3647,7867,8708
3401,2444,1878
605,2418,1703
5778,5027,9011
3357,1669,2246
5820,5323,3381
4335,8867,2108
9214,9989,7220
6321,6415,6905
7821,5210,8125
7831,7836,8491
2408,7599,1183
1807,5441,7906
6832,9736,7639
371,8425,8473
6672,8446,1348
618,9274,859
9345,1262,1115
4551,718,749
8294,3711,408
5173,2850,454
5425,7124,1731
6361,6995,7889
1404,2889,8045
884,3812,259
8284,6776,4020
7710,4571,1414
4478,7546,827
642,1326,3494
7412,8140,5937
1325,4903,9705
4284,5937,4009
9813,1537,3036
2218,2438,2583
4377,6832,1269
4527,7652,4964
9569,6665,6311
1851,3258,3033
9199,4167,8365
2069,3622,1521
4803,2823,6663
3819,4272,5608
3780,6263,5970
5492,29,7361
3928,3840,9628
5665,9125,4289
6019,6912,2247
5469,6256,2076
4271,2239,1685
4900,1929,9095
2486,5502,7053
1092,3317,7552
9609,5839,3567
677,2317,2226
2479,1385,318
2122,3291,468
582,8723,3528
4156,7312,6961
671,7005,9781
5017,538,8156
9114,550,3618
6459,4348,8311
9093,91,9453
6873,116,1309
4097,1558,7173
3976,280,4210
3342,8462,3041
8011,2665,9548
2596,2633,5164
8274,5703,4443
2530,4828,675
5422,7934,5842
4505,3270,57
1939,3605,438
8671,1315,1644
8500,6720,3153
6974,7457,5497
8414,9818,6176
6928,680,6953
4022,8839,1982
9599,6483,5843
9190,5371,4951
2319,2717,5727
1520,5358,2204
6718,7044,6975
3250,5561,1902
3482,4728,3294
5594,8252,9067
7783,3650,1881
9770,9524,2504
4705,354,9090
9002,162,1461
5537,4674,3821
9777,1590,1763
1318,5096,513
806,3558,7485
5724,4558,7137
1339,3498,3252
4001,5322,4110
7510,2372,5882
4976,9240,7373
6572,1374,1367
1563,3100,414
1460,6792,7883
7315,7370,8808
2388,9896,4900
8080,7554,3645
3200,2365,8062
6167,4856,6093
8156,4219,9924
2824,7070,3424
309,5058,6102
641,276,2497
7867,2767,887
5971,6048,7350
926,6087,6757
4463,2525,2815
301,4252,8168
3412,7348,622
6922,69,1482
375,1357,6484
6761,6835,9027
7043,5128,9809
7881,7327,2346
3481,7507,2584
324,7228,3754
6962,2450,9072
1855,7883,5422
6913,6250,784
7555,5977,7116
8408,715,2423
8931,4978,5417
2544,825,4708
3309,4199,1232
4039,3766,4762
2043,9913,9334
9829,874,553
5740,2114,5429
7068,8238,7784
5097,1608,5862
486,4130,1911
9290,3028,2964
7221,4795,6424
8947,9437,9268
2804,4147,3335
7504,2818,6163
6578,9963,3065
3129,1377,3797
5298,3165,9369
2371,3429,2047
6897,8210,2491
7946,9543,3222
8586,5319,648
8760,8372,5300
9860,7010,817
6729,3278,4375
7926,9914,4143
1456,9445,7277
9122,9740,3855
4379,4187,8024
7415,3019,7016
9273,4538,9296
9020,8276,8031
7065,4854,6657
1573,42,4792
6170,8185,8728
1569,5549,6860
473,6968,9352
3364,8081,7231
5147,3905,1963
3076,1481,9720
9706,8323,7461
1578,3689,2146
2952,222,6870
1490,9328,3220
2654,7101,3958
1509,7505,5492
2114,4084,3650
1150,4389,596
693,6971,6180
4957,1144,4788
5836,8442,25
2131,2217,8481
5260,9229,941
7865,1989,9778
6621,322,8112
1142,10000,5317
4514,899,4877
9851,6228,27
7463,5333,2929
3883,8948,3913
9119,1848,2228
5476,891,1240
6403,3399,7492
4555,6175,2162
8803,1950,1586
4576,4162,9688
1395,164,6198
5592,4269,6282
8920,5272,9120
3020,9731,4456
2022,7873,3451
7116,3296,8456
3949,344,3954
7468,3660,5890
2608,758,2429
1598,647,8432
1364,9793,5338
9082,7296,2357
6330,3004,1631
191,7618,4148
623,270,6541
1533,7384,4908
1517,4491,5341
2604,1945,8047
1596,7336,4096
6840,8451,8001
2269,3522,6302
6803,3373,7731
3141,9519,8697
4302,5179,6213
7670,946,42
9870,3972,9517
2851,4981,3369
8968,6847,9582
7778,7539,2869
7688,5288,7038
1267,2272,871
6033,1007,5786
8951,405,4407
6996,4972,6863
2286,9727,8698
787,1195,9046
519,7489,2907
6696,6683,7330
5046,3871,1976
2497,8832,462
4650,9012,4296
4907,1533,1231
6994,3449,6305
6264,9460,3233
6452,3202,6296
6184,9830,5435
6075,8416,7928
4694,7930,6232
3960,2386,3001
6201,795,6469
3753,2706,8458
8498,6416,4127
5392,7339,8224
7157,2822,4159
2956,2283,9165
1283,2629,6928
5098,9710,9068
8689,4217,9934
1397,9104,7793
754,2557,3525
4068,7726,6178
7988,5813,4157
4250,3838,2139
8596,583,5858
2509,4151,9154
6746,3444,9586
5288,3178,1572
988,3113,4691
3746,9803,5958
4227,4562,6341
2585,5030,3846
6426,5341,4423
2778,1586,1548
8019,7753,9643
4301,7885,1091
2154,2187,5974
7383,5586,4808
1975,2086,4219
118,6212,8791
8759,611,5270
3065,3937,8824
5473,2440,1689
4943,8580,4689
1420,1595,330
6367,4936,5991
3832,8922,9287
6956,6715,6447
9279,2705,6812
6107,55,6457
4421,9903,4754
1154,9855,7332
3122,7359,1266
807,989,6403
5586,6810,7045
233,3926,7177
1918,3536,6879
1741,5351,1446
4496,1920,6400
4262,2615,9966
4519,3330,7130
9972,6750,1022
5421,2161,1915
3438,7638,2975
2932,5883,1124
4461,2453,774
9145,9018,2027
4234,5565,3007
9613,5987,4203
7467,4855,4776
5681,8456,5730
9160,2351,8785
2153,4378,6566
360,9843,7073
1506,3595,4261
5177,5574,9386
3888,6549,9311
6933,6407,1431
3831,8708,6187
8322,6040,1422
1050,8108,4668
2303,7604,2333
50,8324,1565
4406,3966,535
8535,9795,4848
8037,7686,6
7709,1548,6811
2280,1430,509
6390,2324,5597
1885,2067,4810
1856,1887,1516
182,3425,5947
3609,5330,211
5628,456,5567
941,6993,3827
1809,536,1201
2456,2169,5761
4402,876,2644
2684,9057,6301
7609,1006,297
9678,5691,2069
2730,7041,8528
5539,4293,6744
4215,1046,2982
6399,1498,891
6620,1021,991
5595,1579,5607
3394,6785,2320
8045,4136,3746
6377,5485,6708
4005,412,480
4173,3850,8082
2803,7887,9822
4777,3520,8203
5889,9514,9249
1159,9181,3052
9061,7576,4666
7650,8465,6273
8229,3923,6545
8169,8535,3068
9265,3757,8019
3466,335,2195
6301,7344,9568
9356,2109,8689
4590,2341,8838
1185,2393,5920
8115,4515,6203
8862,2568,3745
8300,5155,7555
4007,5164,4546
957,8022,5610
8855,1692,9119
4809,5067,2692
7011,3837,2128
5963,3053,1537
9386,524,7180
8940,9029,1955
1956,4581,5867
789,6241,2453
1482,2111,8714
3149,245,1897
7211,2343,8223
8594,8394,2528
7373,3608,2578
8298,4099,2617
3991,7342,3911
1432,2327,6732
4161,7635,8105
6118,3472,5605
9260,4800,9280
273,6101,7297
2019,850,5606
5601,739,8594
9880,526,4969
1121,8359,5670
8049,5936,6002
1693,5775,8010
9636,893,2967
6160,5389,8306
7780,2368,35
140,2309,614
921,320,9450
6891,642,6470
4975,7512,9006
4837,5257,1097
7557,6930,8218
9790,3542,742
1745,6264,2492
5002,4782,7381
9414,713,8114
4153,3798,1961
4351,9620,118
1107,7197,40
4044,5327,9796
1900,4303,2565
2943,8171,3546
617,6946,2331
1273,8080,3244
6246,7591,2506
8713,2788,441
6232,3080,4623
5846,4792,3515
7674,3054,1993
7293,7229,4795
6955,8635,7721
1699,1915,8542
2521,3635,715
2053,8421,1161
192,1383,145
9873,3264,1853
5692,4660,6068
1491,3471,3002
5744,4327,117
8783,6257,4052
5967,9204,6167
7977,6182,8985
997,7742,6125
8267,4114,1969
2391,5284,7595
7741,3219,4557
5906,7441,5737
5649,1325,1854
836,9653,9975
3174,9207,7825
8651,6000,7779
8764,3230,1314
5759,7174,4585
5727,9601,6536
115,8044,5472
7265,6338,1965
1859,8676,5459
1667,5972,4068
3649,973,4262
5952,4503,6574
607,2936,9951
3240,8613,6031
5648,4526,4095
5369,3846,3051
9042,4433,6487
2721,2930,922
5000,9357,5126
3536,4570,4571
9351,4770,1980
1510,549,3377
7244,1545,6252
6197,9743,9726
7870,3889,4569
4081,9000,199
7388,8574,4851
5652,5921,5288
9681,8822,652
7719,5752,7886
5948,964,4115
7466,9816,9625
634,6453,8720
7378,4817,7834
8939,5873,5078
6610,1316,2489
3723,6519,8407
9144,2820,8986
1538,3174,6526
3730,4682,1771
9038,479,9563
6141,8898,8860
3836,8546,382
5356,8702,9080
8383,9676,8198
2360,9804,3431
7165,6205,5299
4267,4683,4158
2267,9495,8566
7994,5805,1019
5806,7703,2467
6508,9113,5813
9253,444,1972
5256,6890,2697
21,3788,20
5986,8494,8134
9671,8745,3893
9434,7004,3034
4595,1470,4473
2713,6692,9660
2954,927,1037
9108,1085,9621
4288,5862,3150
683,4997,2650
7766,9865,1596
3010,3786,6082
9395,3855,6578
3971,8150,4366
6235,7745,3258
896,3668,5420
9662,9459,1445
5353,7363,4069
8439,3682,8786
1204,6822,5833
3805,8981,8141
3502,7098,1545
8666,8860,3433
3710,545,8978
1335,2809,9831
261,2319,5563
5603,3006,9116
5773,4408,724
2266,7137,4979
1269,1810,8423
6536,6244,4471
27,1569,3208
9612,4035,2625
9574,7637,8577
9676,356,191
4070,1466,775
3801,4746,6673
8311,7132,972
6543,7706,6866
8177,515,9417
4325,6474,1042
4891,3147,8683
333,7698,4773
263,161,1245
3559,7412,8951
7213,1236,6877
546,9027,6938
2143,8,1248
8406,8807,2721
1500,5057,1894
5016,4171,785
9567,1116,5681
4348,9578,4467
9384,678,7263
2905,1513,3960
4605,2252,9267
7887,1952,1424
9149,4243,5369
8564,4737,6005
310,2702,8321
6863,411,6156
2877,9074,3543
6259,6253,5162
9621,6378,6557
9227,2803,5623
6679,5693,1647
8132,3143,8380
4734,1588,2995
9472,2825,4251
4838,5786,6759
7252,6117,4005
252,9536,350
5410,2459,5809
708,9167,5495
2755,6233,3149
5234,7471,6710
6650,6459,8852
715,2782,5513
7928,2356,257
5165,6737,440
2221,2280,7694
9957,3084,7868
7877,340,9932
1308,7843,5407
4892,1585,6668
8346,364,6240
9683,8870,6467
8193,4482,4574
839,6103,5645
6869,4798,2823
1431,4747,7462
3115,8984,3280
2335,4427,4939
3088,5817,5902
7481,1322,9262
2411,5871,6027
7905,501,2203
8196,9056,9636
2128,7812,9505
2726,2279,2111
832,7551,3582
7489,6782,1563
6635,9806,5379
8183,7194,8084
8178,6575,9498
3312,928,402
1242,5899,7668
3885,9153,1560
8257,1526,837
3189,7890,137
1085,2670,398
4517,7019,8376
1391,197,7686
6342,5587,1623
8165,3606,5062
8466,1112,4175
4002,2110,2457
3313,7716,8775
5566,5646,1593
277,8524,1675
986,7857,7973
3879,9140,2845
2697,4424,1214
5258,6067,7895
5050,3477,3
6917,8305,2762
3687,7469,7728
8043,2919,2094
1130,7103,8170
9046,5166,2937
9050,3981,5647
9628,3779,2568
6540,8162,9844
2180,7323,4673
8856,6708,5455
3652,2953,8269
163,2232,3727
7361,2573,7320
1646,8809,6977
3567,453,4164
5387,4379,5631
3125,4090,7880
4634,5406,5132
230,9364,771
276,2786,1139
4248,9069,983
8834,5222,9940
5149,6865,9744
7774,8165,6817
1861,4618,1326
2774,6511,6278
3098,4128,7540
9097,7025,2184
6257,8161,7482
5495,587,2350
6249,5301,4542
5052,1750,158
7809,8041,6518
9274,5826,821
6140,5184,8497
5931,2671,8322
6438,6279,3268
590,9148,6130
3148,1735,8765
8799,7765,7931
6504,2408,403
9585,9625,6433
1935,5911,2072
5355,1224,8356
7286,6282,4332
5111,5454,658
4719,4692,6453
1165,4963,9044
8756,540,708
220,6655,911
3479,2182,8641
7966,2904,8386
3113,9707,2294
2728,9444,7526
5962,1615,1770
7190,8006,7129
7901,3615,8642
3426,2746,3898
5638,4954,8903
6688,1352,1282
1781,918,3044
1695,7253,2710
5803,4498,3347
2029,5563,9459
2282,9441,1050
9442,8998,3416
235,2932,1059
8491,287,625
3136,3494,3482
1319,2102,9954
6016,2157,1476
5914,792,177
3184,6152,6196
9588,9995,8384
6924,2839,4116
8763,3539,4718
7716,2619,4871
299,3222,3956
5643,6693,5414
6777,6156,9978
5860,7588,5157
8086,5666,1364
2205,2390,3998
9036,9987,6454
1396,7661,2314
6921,2639,2789
4868,633,4152
3073,3833,8206
5213,5139,1489
8472,4974,3493
3130,7455,5127
1021,8039,9460
5767,8622,6106
7492,8643,4878
9476,7838,9469
969,981,9290
5312,4364,660
1116,6135,655
8991,489,627
2025,4803,7399
7790,1106,613
9747,9142,471
1033,3630,4387
1568,7825,7763
3354,3386,335
578,9332,3719
466,3188,8049
6211,586,558
9677,7438,3755
7869,2052,5445
4475,9598,1584
9510,1312,6662
2821,2602,4103
8637,6114,6439
4768,8550,6568
687,6522,3579
9023,632,9786
8051,8893,2653
9418,1025,7592
2090,6972,327
5226,6023,8008
1630,6128,8291
2294,6493,7754
8795,6518,7773
1756,9062,2447
8828,3151,6295
7437,3518,982
7171,4925,1381
8809,6344,5072
8867,7889,5940
2563,4550,4915
2612,2336,5201
1867,1019,3669
9211,8235,9410
8345,1778,5273
2764,6883,1697
4064,6095,7468
2514,7834,7707
1342,8330,3927
9881,6620,858
3348,8427,3336
4732,6389,343
9920,3353,1841
5370,553,2026
5168,1205,633
2234,3039,2945
1389,7871,4243
3675,5469,7569
5193,5088,2124
3827,7039,2250
2526,3903,7106
2628,6268,6026
1690,7522,6042
5056,5433,9721
4827,5948,4981
8841,8871,1071
6312,2618,872
6236,2248,686
7251,9131,9299
5259,5866,4433
4795,7461,3096
4241,3528,138
2942,2409,1477
6963,389,2322
178,8313,5320
9693,7298,8812
7184,8895,90
1439,8987,8962
1782,5368,1452
9294,1536,9557
1582,7299,2114
3192,598,4313
3117,5293,2563
4020,5920,6778
1764,6091,9122
9123,9511,6922
1257,9962,4834
7941,8189,7997
835,6808,6587
7643,6601,9747
4096,9724,9209
2554,5135,2445
5701,7810,9550
8894,9930,5802
5751,2302,727
2701,726,7467
6212,291,4512
5403,7801,7368
