x,y,z
83693,55031,7747
35294,46386,57165
38736,7152,2847
10670,14686,283
88610,48363,84831
49977,74276,88675
15190,95290,39642
69313,56840,14319
57487,96034,32737
75157,15556,65218
60349,36071,55622
39286,3068,64455
35458,85864,20517
24619,93359,90901
42098,12254,41690
6780,71929,98651
72417,50187,59282
60727,28192,41391
883,99296,71600
71896,27047,12111
3460,11689,71535
39557,14475,12368
81221,37723,8630
566,65032,50877
43013,12937,45522
27990,12738,53912
52373,56098,97210
41217,20113,60729
61664,38774,22324
43271,17376,95864
74386,61981,7858
4934,46297,80492
92784,41866,93339
1642,74703,67351
61198,58929,54997
34783,39224,59742
57217,72251,47989
90182,35757,18895
69083,31955,22612
28305,654,39461
16202,71043,50502
96137,99456,49614
14543,90249,53328
24398,47026,2300
38887,53023,55097
31871,13587,14894
10402,28190,16696
5224,10966,17453
53141,17010,31570
6142,39302,49836
38829,84285,2620
88633,21000,5919
2692,16783,61192
27018,10475,55994
54379,99824,51878
85202,81518,62232
82638,74240,406
72585,96561,86866
8629,38610,27564
56225,58149,33734
64465,60732,27999
20226,13505,65378
30020,94381,39673
31912,92248,33748
60796,97292,19652
70178,4300,89451
52724,46468,11998
39793,9956,48503
25838,60666,89097
13302,93109,73312
91768,15612,50531
76813,14760,38283
44305,61544,23319
29899,63582,91457
51026,89723,85142
19563,64383,70142
17793,1584,17653
19259,18870,17776
72239,90740,95687
38685,68505,75302
52062,14406,66388
21282,97755,39111
74052,98493,61937
33103,40137,49337
77948,63507,60580
34852,17970,60591
32443,88405,89238
34440,33649,50527
10470,60150,70858
70292,73169,78410
64066,55804,39667
6956,37027,94569
67880,6500,52732
94562,10939,15627
25725,66446,24198
25137,96120,59576
87495,61374,65237
93068,38118,90061
50710,42691,62242
38217,59766,6050
16623,46717,18779
49944,54468,44534
74685,20648,34041
16670,14763,4755
92362,64963,61275
71875,72951,27720
84514,69814,11231
2090,30670,5144
60111,31199,91039
92044,48798,18436
87125,83081,39811
12697,4179,16385
58907,99457,87658
71438,78395,19948
96274,22973,85827
7137,65996,15837
9192,6604,35220
73226,30576,10175
82659,32233,32645
7593,77319,43606
41904,31765,11409
87398,11004,6632
65273,74205,66066
58523,61459,10870
66920,27995,4927
83663,97090,23108
92970,19978,79141
9408,85142,2667
44198,96629,68390
61648,68303,42103
75530,66993,84462
64566,82326,47465
59796,22746,10554
20600,41148,64029
73483,72744,81869
56635,13326,14070
64108,13396,19804
21026,91311,40990
29558,22779,92149
29104,82338,23193
94968,2828,17329
61616,26043,44105
90308,24200,52940
38403,73405,88699
13644,63036,6926
29499,84602,28008
98115,69210,54258
19716,13046,12568
88360,90399,83717
5932,93618,15633
95968,35647,33754
8077,13203,69134
40149,89202,49917
64270,34467,87812
41442,94000,35411
25325,22958,83195
32171,15912,13164
31864,49197,93246
72355,98198,52668
93218,9265,67657
89832,49567,28866
40479,11444,24763
17405,91895,38900
79590,29975,34704
1172,47199,22789
94537,94771,16493
47397,88673,97553
67124,26912,48035
12016,62649,41128
52310,93430,18097
79559,51763,95895
78966,33780,96528
41870,47487,51428
99282,87040,79629
97429,24711,39481
71695,39817,79173
8323,817,4014
14401,2886,71241
85389,89890,21259
32093,3436,35924
36904,15713,6157
47765,92221,5193
52146,96839,77776
4036,15499,24651
64652,33688,17448
53405,90349,85898
44866,35589,45259
74083,25490,56112
22690,32065,212
65422,35977,90735
44007,53590,12378
98458,25246,89084
41423,53215,41571
82172,30730,4392
12688,95854,78869
47790,12131,88593
27900,14354,3172
43660,57788,14989
53110,92939,66578
68312,53519,99292
75976,49298,53367
48233,5378,94623
54922,39948,9868
56769,98453,91868
10440,68040,4807
98355,25701,70972
57290,55454,19958
13574,94504,20736
10996,72112,5184
38595,78609,66763
98830,98289,8805
50928,43662,76649
65871,42214,70103
80460,45856,58267
28792,93090,52960
90029,37660,31517
62319,75320,7536
79164,55688,7076
82133,62298,31995
28616,4118,52172
26842,89738,19368
48869,72450,62559
13737,51605,78608
46600,24211,30011
96312,33747,41011
65446,39872,6780
29229,43881,38984
76482,10109,26178
88297,60029,24839
36043,97970,96248
83940,18570,38606
91175,52407,9263
14621,82337,3763
91893,83142,51964
79418,33974,68674
50549,10667,32078
96470,96223,96283
78744,80379,89617
77764,27579,30949
25423,46332,30747
4892,85347,80513
58011,72017,20163
30572,7079,38748
60544,75362,19411
48125,97953,10657
63213,78524,46873
93551,86214,36367
70932,94747,34036
92181,65717,72943
28762,52249,73522
93612,19839,89750
85071,12247,80933
24204,5405,17273
77532,6778,43457
32343,4649,67380
99381,4686,22694
27703,19345,51780
79902,41798,39801
13500,24887,40788
58863,24394,43219
80941,59613,40798
11977,60691,91139
97928,68251,24031
47815,80251,5421
93693,3151,29905
38793,43224,80782
15807,83203,8618
52579,12911,34340
60291,56994,16967
95858,43311,35673
18648,95516,99896
93400,74517,66803
49237,1453,1735
51848,49105,20555
73548,63853,41585
80282,90019,38843
57725,31181,71071
12460,5158,2999
17820,30276,94108
85693,93323,84189
92103,19141,71449
86830,42536,60354
98706,60607,3936
78997,10099,15894
13856,38957,94801
930,26697,21281
75291,43175,21920
16386,41590,38038
27559,51420,16546
97203,99580,40404
50534,81964,59476
72518,28074,72284
23741,88886,71459
7261,87309,40619
90727,17975,93966
76608,18038,48062
26312,18316,31252
754,33591,48151
8790,14898,24785
29236,82187,29488
42530,14970,6516
30244,38770,6328
32843,92125,39446
11419,21701,64078
49395,40685,65151
84385,53769,50660
59012,11523,75527
19841,13176,20415
44020,16302,34908
12500,53530,33883
11275,85980,78956
47323,39967,28290
74793,60962,4299
73101,45455,5598
41347,70835,19424
54095,44460,22392
58744,43194,58637
80841,98173,77424
77742,16565,49032
99242,17785,81527
38883,66905,68465
93441,16448,43864
78654,68688,520
47942,24453,22017
56562,21487,49579
92782,78107,57907
31218,3194,24202
26953,43365,92922
33233,81769,30435
98987,90587,55616
32146,61973,79060
92375,80950,15546
74675,57932,77733
65544,84752,9773
4513,46835,18078
18734,46063,37842
83514,84522,6890
46043,5213,66091
53160,68544,29706
5618,76275,46009
21501,240,37299
16946,85707,99599
65259,8379,58641
15612,50103,58394
20200,59652,68404
46932,6981,17909
50044,19346,85696
52982,77799,44522
78352,36820,39936
23185,93839,35916
7468,77199,99540
2196,64980,91537
41668,30296,65657
23167,16472,25199
48459,5745,38641
54849,4184,9176
346,9864,57187
65486,9675,19611
85293,85609,42471
57465,86897,29693
22808,33876,96394
80647,96297,68454
58458,60108,94749
83396,18407,53427
44901,40232,72455
33808,41391,76770
83223,21294,39015
93909,30124,60205
64553,24340,60056
67161,70808,68642
37217,90912,93856
78243,26142,3908
88948,32681,57810
25793,64589,3924
63095,677,32072
6191,89963,86618
54191,62025,73380
78789,22022,58262
83671,22026,52524
81163,96432,7943
28515,75926,72144
58402,83272,64619
23264,18497,24437
88585,14564,56533
33640,57314,90571
90646,87681,75090
20579,55451,63315
83438,72924,38185
93075,54132,2801
79484,82800,30843
25005,12909,30093
15995,27187,91408
25007,48850,16387
7081,42420,50025
96972,79357,91392
72142,36252,43419
4399,10215,10281
44006,20747,83782
2858,16208,18001
60634,15911,39930
89472,85949,54944
78825,84809,38932
86995,97514,56614
64810,9471,75500
61365,84759,41774
82617,4933,84838
1110,782,61417
82182,34284,5840
15351,17039,92324
6236,10766,32348
3803,43271,16133
77578,53701,36192
68319,48208,14938
34447,27194,92369
34556,38777,30682
62286,42696,32214
61624,67881,34059
88322,40954,55933
6861,17028,87767
51086,45660,83563
28152,84476,77272
82646,60603,76732
87737,44217,99953
78108,18229,91897
12308,42133,85924
1476,72198,19770
70099,47594,89814
18671,45737,26211
45358,12819,75273
91457,73754,24580
4375,2659,65367
77708,55456,67121
69393,30199,63548
68923,56989,95583
56384,79697,34948
66618,89926,29052
43437,17570,86536
83828,24789,70582
87834,24616,72547
45269,13762,28467
4694,94338,4450
1830,71926,23035
34784,66999,60639
61961,62691,94042
65879,2932,82614
71181,20843,92453
95559,59878,56600
14054,30297,59893
15981,43553,34927
80325,66883,66145
98048,66977,22879
10081,90474,50923
26651,45200,42806
37583,35563,84769
11042,10862,97096
4813,30587,14027
70674,87260,76139
33239,25883,5866
57405,91989,34208
17733,21448,61439
22521,16006,38312
63417,13381,90026
8119,11777,37897
79969,7837,44940
46635,63487,65161
7936,99373,59482
57231,76614,65799
20421,30387,1649
79234,14368,31753
28924,85133,74778
89175,98818,65221
53246,46871,26027
8913,40594,15440
69080,44655,26333
89051,67785,45362
36445,67147,25617
39716,18463,21320
73170,92851,64095
54971,18808,70491
83591,27199,66741
74189,44995,69351
81456,45311,32184
88372,68899,70304
62128,28203,11047
20785,10680,76693
19067,57595,11587
842,43632,33012
51676,3020,3063
40330,43862,77457
29941,27257,88079
90494,67357,39884
31922,24189,36961
92854,19183,48433
99267,87703,67029
86138,33484,82853
186,60051,98873
69817,93585,35485
6351,97577,45507
22447,45309,51212
9919,80193,22537
74272,6828,65510
96845,10478,82424
93065,88225,52675
28078,36032,30927
42844,843,95413
77297,36302,40376
17502,82670,66128
50145,32584,10046
49998,596,4281
43292,31759,83037
31453,63826,7557
30643,44316,96305
62499,16630,78508
70088,19717,84547
15160,97316,59414
22117,17215,80196
45547,71571,90180
27322,76582,28444
74472,59748,89838
53106,96930,68187
29637,90009,74555
82299,66071,28736
37401,18843,21793
27876,49051,25487
64429,48688,47257
31255,50690,13438
53099,59877,93905
97651,61498,78851
75525,47551,21864
29729,32903,69591
10189,62084,64663
7510,48054,41167
45759,69421,62658
30744,71713,18680
66053,75594,94094
97342,73506,59247
74080,25943,73626
53154,36432,75853
9444,56654,11530
89130,34427,9557
48743,75590,2253
41377,76325,55175
60114,43094,35476
33774,23588,6533
43786,3963,5480
66489,21310,38520
88921,89746,20531
19533,25407,76654
84760,83827,29219
43985,10881,12295
28958,47180,18844
46543,15463,98188
1571,95306,43628
18998,84212,73602
73635,67463,15962
96614,91964,98860
84542,95081,20421
68040,25197,37522
64073,84751,96966
24972,85283,5320
80500,74407,13318
79997,85861,82856
13380,52949,68559
64021,89180,38600
85673,29928,79764
21534,99045,72679
17130,24108,19181
14233,32835,91907
91462,9160,6119
4009,99297,80394
13969,51520,3292
78413,7731,61352
48271,86628,84302
41272,43986,82898
53390,73385,99333
59548,8539,13308
92302,70179,99923
42858,30848,20232
72100,21154,44904
82931,71142,93405
51397,51532,14740
31483,26964,23956
92690,32481,36750
22547,40649,36703
26139,92518,2420
59405,98335,89417
90933,89484,66135
66829,406,61753
99022,30629,92528
33587,46505,3825
71659,16897,44675
85637,45471,12796
88803,94002,50349
16274,72409,9030
69436,47776,99936
2234,83551,41734
39352,27855,83839
57449,87679,58897
89551,88336,89717
41398,75149,11077
83947,39374,61979
21153,92611,3741
78061,45819,45420
53005,56693,38212
57172,33828,24161
7477,17445,36234
77538,11532,43121
60532,5748,32740
56537,40404,71212
99559,48560,12718
20081,19270,9708
72006,53102,58547
31005,3966,95215
57598,41044,16747
79019,44959,61715
22488,97657,88805
40639,22851,55402
57153,38105,24669
826,35219,68101
83016,74242,45741
92195,3652,77867
81732,1856,62366
81398,2155,42820
57827,78885,88741
69957,5266,40352
25769,55438,10738
90288,92329,74744
8883,53039,82722
17075,29028,51448
84717,31749,9471
396,9647,35383
58277,74497,95907
38433,8976,66693
25414,2909,87392
98151,65836,36683
77108,37882,93688
76316,43405,7394
7892,73305,90717
34525,91660,27441
16534,24863,31588
92593,2769,40881
20999,3930,65954
52129,4927,92578
8979,83397,98794
87124,6031,76115
74424,27799,8401
95678,82083,29077
72103,96417,2560
91449,34978,25316
7465,29233,81907
3194,32443,7970
11679,64013,46248
87000,67827,73981
96005,18646,43084
56641,62540,46535
82861,14224,74372
75219,89837,37120
67385,19030,55657
98294,25809,57428
75413,88368,74011
4179,53982,84903
69736,1197,36066
57327,62884,2106
43971,73677,90982
44550,27661,93517
24760,85012,10062
76525,29710,86066
12792,60770,79016
9294,84569,8015
89536,60349,22065
19169,7007,4580
58686,99414,78910
65882,52586,33862
54255,2699,68848
33890,35534,43751
17430,56739,99101
55267,432,95336
21779,70373,32231
87856,68961,33128
94366,82203,10785
48451,35926,62842
64240,51120,72045
24724,83784,23792
12663,39720,85488
5623,36051,64988
49361,39089,15274
14439,59385,59851
23380,82037,1689
557,86910,69478
7111,37075,42764
32739,97529,84061
76626,54823,3704
13790,26613,92451
32856,98963,85287
74746,52605,65465
91869,11663,47036
68777,15741,15605
17763,16486,44269
19239,87322,95439
34966,11275,15425
38653,43663,70440
58471,75997,61219
13298,53551,92350
97778,5923,36600
67392,15121,84959
64401,50563,87104
33422,20420,83657
33940,44160,43107
85551,72402,28450
51802,40973,92570
4961,24213,22721
7356,67059,59681
78050,73831,43539
61838,5432,48793
29471,96113,44339
67637,87610,10379
18004,89643,84554
22155,94829,41146
320,74950,97104
15815,44170,17437
40473,13807,83600
41765,28036,93601
27483,96833,84386
66046,7572,30067
61916,15105,27846
45749,35516,48993
20411,20388,62777
90499,719,21037
96147,26104,82647
86905,75240,9806
58113,45415,85266
72150,19732,71662
7093,66686,67413
95477,63027,25640
79476,72778,80055
88645,93347,3462
82222,60740,11288
59200,30036,35777
8464,76688,45414
25465,17035,48012
35659,38620,31808
26964,80134,73420
63464,36843,52657
65653,52354,13739
85818,33217,37232
51883,73096,79167
71927,56768,96156
11066,43170,16254
74321,32778,41155
83769,7129,8880
15652,53208,7852
90833,24545,82729
58319,92849,83398
4394,93177,43915
24982,99907,45262
96738,40199,38978
45512,7763,51847
86458,17436,36767
53569,22458,21458
36109,95954,44619
33062,40269,64258
34934,76550,28308
66788,46299,35734
35219,31511,56863
3285,78861,31975
99846,73021,9000
87134,84620,64354
80035,43775,50324
95927,90791,92771
56359,55792,92160
23658,30949,71072
51286,72055,88507
46432,51330,31250
88794,63091,56653
21950,62632,71329
90829,20580,28287
10096,83653,60273
6174,86239,70236
43718,69736,71580
14795,75011,53132
12501,75464,45277
82304,90808,36809
13767,96237,28097
78895,62072,92293
44009,64069,50377
74009,55795,43754
4398,58094,12709
96727,46197,86118
98731,65317,83460
28001,26109,67064
47973,27634,39878
21818,71086,97889
55390,85485,39191
10003,77388,78373
53820,69358,37054
66483,64520,53118
10120,14156,39362
14046,17276,77382
13457,99511,38541
46053,83059,20331
20405,95004,71373
66905,11497,84395
91649,12065,4157
23010,99745,83440
42104,68381,73135
10349,24309,26492
53069,46993,19910
11298,61840,18879
15881,37966,90780
74183,74365,86990
41514,88430,51603
80626,71002,20681
88513,86159,36240
1039,5499,57544
48569,10345,8301
43518,68859,37771
97205,89032,52721
7253,89597,18456
89246,68918,99822
12506,41944,87433
14823,44935,65101
41621,50178,71589
73670,15047,37909
98036,55274,41611
1397,69651,2001
74997,23203,33197
43494,15103,12102
11727,78252,36850
7483,59339,15859
27128,68238,71206
24002,99213,14620
22922,6023,59929
27072,91753,1890
36117,13240,56790
53878,72472,25355
64208,38187,83006
22428,3089,92195
18447,29877,5388
98291,23496,76561
28128,11027,93021
53709,69890,88115
59991,69787,61635
90701,83063,21764
44826,53555,75575
78909,50045,29465
98635,19993,74599
90603,21298,90806
60860,27370,93755
33111,58580,92012
50925,18644,40531
6493,87707,37026
6091,48590,25975
29470,49664,43455
79225,17149,59857
34357,97816,10817
93244,91310,66995
84301,18427,27384
60688,29068,91678
80003,18777,3594
51406,67944,47992
34468,8441,34849
30407,72555,41614
8724,78171,48005
73305,52404,73432
97059,56550,58620
34586,42117,57957
72987,83174,85585
91153,19983,46460
93286,40083,80204
65570,64580,9159
49483,50326,52819
82284,96488,18926
40704,87396,13937
66001,84830,90468
2274,6182,36589
20527,5502,98082
87498,60004,60925
81007,40386,66378
10069,84270,45290
9522,7888,29553
17033,50349,38201
2832,51179,94443
63456,22995,23644
39355,29185,28434
20758,22351,65066
25238,66736,85896
31816,57767,13410
74479,18090,52120
9136,86735,83573
7514,90392,17388
60207,29620,16804
96878,92673,45619
48670,11011,62423
11876,83891,11355
31798,95679,10805
20264,80953,84862
94922,21034,29781
52644,17435,30522
33411,20865,15485
72638,16386,83351
84707,1094,46067
53297,27552,15527
80163,24201,38210
50012,52814,54522
5158,61789,13993
2797,36968,5074
93692,476,71718
71017,27399,65358
77923,1303,37678
63858,91749,51304
62925,78206,89669
76595,44056,14794
49384,7023,76713
31212,27156,96586
33541,61282,21295
18444,97315,92295
60742,27090,80503
64188,76434,41385
58861,93444,78790
71559,39925,93919
35081,75706,31480
99935,49569,70657
60667,25192,62189
60233,65677,78881
17016,45578,7879
43520,62104,25003
33412,39648,14475
46268,26031,19784
17474,8329,53168
2350,31593,51292
7393,11119,21425
49887,81522,2142
47064,8595,99196
13619,43981,50374
20519,32107,16455
28464,71676,93521
61257,26556,68036
80559,81224,48505
42417,56667,78217
73723,57139,41610
3397,52832,80003
30582,62852,51868
37094,47628,58864
18527,67609,37574
76721,30023,14609
12762,88464,40926
74195,9094,56851
24239,46199,97188
60130,74163,11087
98917,10894,65064
32572,76179,60479
19073,7466,52143
52053,86251,89788
12997,53237,44003
68640,30444,50675
14623,13716,30143
56566,46030,26932
21617,17722,82034
44106,25211,40802
48998,51974,36048
65967,16353,7443
22242,98623,31757
4136,91145,31047
50770,10132,63156
64472,12239,24262
15608,24924,36217
46271,88728,45361
51634,69606,56215
9487,29222,53320
25056,43234,34567
9632,50051,57292
52448,11658,72240
84263,31860,94739
44298,31124,77321
21141,20867,12779
6894,34659,70569
72221,91751,34301
73123,86096,72781
86881,72433,68570
46899,60551,28430
47435,4637,77796
99264,75735,75408
94156,75966,85645
22686,4188,42285
47043,35372,22774
14982,26385,80019
27046,78825,9282
74656,40509,50604
16188,53987,42770
95272,84531,87949
27822,76772,41818
94940,85818,12801
47708,77238,58946
2937,50637,35636
96382,50794,95997
58666,34891,45322
51201,24249,94901
85286,9365,44791
1622,1837,79571
48576,3344,63309
9698,47067,37717
13572,70664,42663
96764,28308,8519
92218,49760,10919
80624,28127,93296
81351,35520,80688
18056,23923,65718
90678,88895,9811
55684,27645,9750
82601,23017,43358
26933,13349,44435
19702,58005,5899
7020,9191,95830
77129,98952,89033
57799,61411,20132
87782,46165,12189
35935,99480,46596
51170,17173,94680
16249,42300,49729
42586,29970,42215
65599,55791,18349
43609,53996,68732
47911,84353,24404
91473,8119,33983
6145,14574,5342
69359,59262,56666
20179,92027,24113
69611,80520,78360
6232,4676,69177
2982,33406,18337
84457,3567,49489
36054,43171,42298
90539,74820,75688
15050,76454,69307
91431,88333,66745
37702,99285,94346
24118,66160,27369
22066,38503,8667
15501,86852,42386
51062,26467,30426
41190,97996,39139
82348,57901,55531
26459,68853,37907
99566,45507,92690
34726,65136,90295
24810,22525,62961
51597,90548,404
33877,36218,11050
42522,21410,19529
75899,82350,63272
76985,98888,54235
75934,35109,73942
92360,1843,56568
44801,79974,39986
2176,90745,9438
34731,54756,50023
13553,69970,67569
26622,78396,90359
85633,81303,66735
95366,35542,42045
36702,78164,75643
74788,52724,32935
65047,81973,72056
73243,79561,69447
89485,75481,37623
2779,60777,38342
18403,21674,46799
11945,54641,54363
51290,21789,20111
89706,59143,75814
39050,87362,84648
70570,64577,6475
26307,60818,32264
17251,86847,65153
91250,708,52608
97619,10530,34794
8659,66439,13342
95592,15999,43546
84039,97562,26404
24347,2465,93695
28532,87101,79425
47040,97568,2625
78884,59015,62614
90998,10602,58701
1812,90604,37078
70125,67484,31890
11775,2163,72584
48391,94553,50858
23410,21336,26002
42805,90411,21379
61544,73922,77083
22962,79736,11348
94378,78568,98666
35576,16194,36045
57084,59091,83678
61583,69082,95073
68958,18403,24304
28012,18599,12038
52403,4763,56170
71191,29981,48916
15154,97749,15392
31047,67461,50195
29605,25563,77435
13584,29398,91390
53640,34684,78504
53491,9609,12296
25571,25012,58782
36223,25010,8382
39899,58035,36241
84304,14071,46294
66172,10902,12774
26050,44502,47550
3342,5084,10333
20626,95304,73428
62106,99109,75873
22632,298,13143
80678,75074,67867
37837,29652,36614
52742,11102,84036
76483,89374,15377
61042,29136,95415
22234,98404,87148
73303,44031,42003
44404,16752,48344
91960,47350,96518
18834,5765,89202
42162,55786,76860
85582,36490,11447
14387,37392,75933
77474,20689,36522
30690,72611,8716
97496,99336,18068
96378,97306,47160
61158,44241,95292
51115,77400,85901
51106,84905,46077
92800,46916,52243
77147,28093,51937
46143,35459,58479
46795,70584,3486
82085,90462,60955
82037,6888,54504
14889,61235,83924
7727,57543,75062
19498,22507,73597
1074,86992,46353
15549,11869,41062
28131,28048,55236
97304,84237,87466
71981,98516,18708
87489,5069,20866
61030,48137,34799
20105,31325,59828
7003,79899,67257
19559,51035,34401
57085,7796,30972
97650,88433,27856
90196,53002,7889
36448,267,61643
16224,86942,45855
41265,72699,71368
51403,86970,92016
61246,25366,18403
95447,48840,41836
77856,23115,71202
41640,54509,64581
79268,69668,18533
68313,9494,67086
76999,65628,19093
68169,45460,72354
73883,11870,70443
76639,34106,92663
75887,27014,28753
90649,31501,29657
80405,17326,17752
6607,78592,23241
87864,82682,12731
20929,72525,99312
86388,98003,27290
81065,92018,15608
86372,92197,41040
52691,98625,10743
32141,3190,60497
32570,463,92117
63628,59398,12318
49692,49210,73549
83459,25195,2824
53008,52394,57681
43538,3218,81743
73067,66431,73848
53753,70351,86137
94813,40210,96981
86532,63065,27391
13438,97851,1509
20173,19306,2477
52874,87972,9189
20672,22142,11859
66024,74863,60484
97930,6512,87560
76331,75393,63116
39658,44987,54036
40741,90248,4443
92043,84328,13120
30611,48790,59305
68681,77583,5633
43967,55401,41692
86285,57735,6112
63022,91813,18773
98302,76217,4028
82742,70758,69720
66800,3955,91735
45557,39196,35665
92260,46823,56865
32678,12328,56053
61529,46562,58797
38119,93947,90514
65649,30042,33473
17274,72309,74819
44310,98638,29154
58316,39657,32694
52965,67946,67913
71369,15040,65387
50058,10197,16361
33458,24661,85621
31926,5046,33877
46715,77310,73239
60953,11817,80741
36048,22660,52370
99823,77662,2522
98470,58275,62088
44987,38314,74371
74333,82634,91045
323,16076,5760
30764,30385,97445
51221,74031,12196
36530,40295,25790
87507,39305,85725
7566,7934,14778
36621,56323,15225
69438,36983,48291
53906,36472,56659
88445,80486,54839
51213,98576,74335
61164,20327,41827
21137,21253,31651
35281,62200,82663
29990,91833,81583
49913,96581,44000
2139,58541,11865
4742,84298,5507
72466,95650,2296
96151,46043,15781
4029,63798,99111
41761,16108,20840
81855,47978,30251
4558,30282,48043
16987,58244,15444
27029,26448,4255
41334,6652,46462
13793,7338,31627
45216,25077,93763
80632,70123,43262
26942,79140,84066
32056,35431,99756
6025,78513,6626
45952,83937,74558
41062,99920,12858
18714,48988,92785
82846,72796,49267
29196,15971,68060
67112,38386,17957
91790,34686,32545
50098,95111,30118
54576,44315,94652
70032,51193,30253
26055,64394,12175
78942,64960,79593
47518,89985,42714
706,76871,52828
95071,41790,12035
94737,4029,90122
97686,69233,81998
56967,93141,24605
83674,33482,6978
31775,28817,43601
23662,88103,37537
49616,70857,38207
21829,48474,76192
71649,97188,57672
91369,7821,23442
25983,90409,9973
65168,97289,87313
51436,4286,43055
67091,4267,10655
66288,79540,5109
88684,738,66427
89577,13669,82950
42764,80225,79992
65852,90220,61597
55170,29678,70565
39241,28389,37445
44935,25999,19378
94684,35481,15937
48397,83635,99736
33593,84466,50394
35842,23611,16620
48906,3650,64689
71926,44095,90664
49115,15361,64946
78983,51867,28540
3682,55622,31668
4597,86156,27497
70083,11258,52070
65989,60531,42990
89591,88172,93166
54420,87219,68652
61891,60534,52103
19168,49752,20550
94240,24962,88158
49633,28393,57249
84752,90023,20809
28614,49378,15700
32038,57624,3092
31266,23868,70146
16002,30451,28531
25791,96844,80746
68423,58813,2091
42024,51893,21926
87162,26282,37947
84210,49242,23402
25120,82162,73552
82033,43086,85766
63266,99472,45488
3854,11041,36673
3619,57381,40120
93737,86757,2490
44280,46166,16708
62681,72871,26434
95829,19996,25223
51277,69338,49237
34956,83245,20351
9643,23821,21600
94870,57274,47167
8509,46907,36848
97617,57758,17913
36951,50179,28919
25148,74048,95693
73786,65752,82145
98061,60243,43786
69770,63709,40732
54488,46579,42585
85296,55209,11195
22366,22234,67752
56401,66509,23837
24791,99277,11584
47584,79761,31915
29510,91004,44172
99449,80960,86362
52638,24054,31911
94822,94732,24774
80203,62152,73504
24845,8324,93632
54989,98503,48328
14570,65594,76426
36186,90682,21522
30736,34091,78668
88522,41878,50813
22443,86859,59061
88638,4884,41537
2968,94336,12945
33995,38552,51990
88283,18667,5765
72041,34549,76007
89815,36477,48585
30135,26972,45654
48136,91245,9729
69978,97976,84465
10652,29477,34998
17761,17662,46262
43705,48884,62675
38416,63845,34766
58924,23552,55137
85378,14041,21019
48293,84102,54806
36919,51439,80922
41517,39082,12438
21584,99227,91233
94799,94787,29931
87036,36884,94766
15915,31550,60414
18251,94105,27749
53987,58333,97964
25431,84299,41184
81242,30031,6261
2099,44903,79850
17873,40681,4656
99364,64554,59345
32973,69095,36598
3936,93099,93273
71988,50197,30874
42760,53806,88971
16918,66372,86664
45073,94229,34067
7179,22680,5798
51468,40115,15836
27215,11903,15158
35728,12390,53245
36840,57934,23968
85102,45919,41109
48552,6901,28550
50356,28726,43023
30757,4896,84096
22588,94717,19069
52770,3112,66833
64667,85090,26562
517,4454,16590
68608,79693,84243
87690,10260,4741
57925,28594,18179
8101,82150,29411
7295,5809,23895
71373,47332,12797
90021,89376,38710
88874,11417,50793
64897,73122,46983
62670,52117,59348
92532,43560,42389
29648,78129,1676
12855,93995,24418
92536,50777,27343
33588,62957,79995
32848,69105,78535
28935,12806,61416
6332,1098,95192
17061,24084,5587
45560,40796,99180
52015,17108,43057
13030,94698,56115
54539,20800,30385
74389,1074,18924
68643,38223,72439
20570,80065,14926
12785,30908,70219
15437,92566,45453
75464,79335,95193
37137,16952,17611
47229,33373,70369
97189,95211,83849
54686,35345,23901
97200,87081,33762
1447,44131,74544
14769,95332,6201
4000,2014,76743
31691,44682,62514
58356,58919,21086
73968,60578,3794
59302,35717,45193
57577,7933,40349
32631,3525,13420
78163,12634,42930
21601,65920,28709
57545,75511,34186
38597,75653,32678
70885,60762,80654
83553,80305,21453
94835,7600,85822
85281,75596,27084
3850,34150,89896
67912,69467,57338
94689,49177,97924
16119,61250,51077
13037,89324,97566
88315,76,53677
45224,35082,96496
66082,74047,24179
71855,30680,80517
27083,43802,68443
39708,50653,20478
55174,88338,75858
15188,10368,90457
55624,32007,25309
94936,43316,54328
95352,83699,65224
44954,30943,35003
22604,75639,37198
58423,56051,39892
58374,40477,90492
27815,70360,73687
14192,10523,64181
4832,79846,35999
98591,59918,75190
35523,20645,7502
90066,61075,72081
26911,77444,18222
72940,46207,83320
45631,74627,86083
12933,3983,93197
38049,66072,77430
34180,52792,6608
14643,18909,53924
41585,86631,98592
90527,10565,42813
89420,88477,31273
80290,44957,97719
88872,20364,76582
19074,45535,15404
62464,80621,15188
93767,83184,56437
453,65420,75593
4297,66701,83369
56175,6983,8835
16430,92545,89495
39228,91338,19000
42665,23023,69581
66246,91976,75044
87990,80347,18095
2206,70302,80436
28633,74317,97812
45893,85113,31315
34829,80589,73858
38424,91797,15270
46790,73908,62824
75287,11979,23967
36148,90099,2737
99769,68834,52239
11769,91951,78880
59748,34750,27158
11482,27060,92529
57046,13895,19791
59408,78712,69138
73642,34345,20345
77573,57960,37591
2441,35371,19290
27343,13405,88172
85643,59310,38693
65327,71429,35795
31375,23967,82968
86333,46027,52081
45115,99898,57964
5936,28004,97713
44263,33430,65349
95266,50896,19536
32628,72018,74938
55285,32031,6049
80377,36545,29682
35691,16314,50559
35106,16923,69630
16797,32314,82205
60595,76990,29145
20543,14843,68522
36602,38098,5984
26734,74897,45957
59382,99372,65722
81745,99930,24621
41942,34160,6573
92154,83534,56126
70731,64246,43000
75236,49362,66596
65678,21314,40294
